Date,O,H,L,C,V
2017-09-27,651.1,694.0,638.65,681.2,34610637
2017-09-28,671.15,689.95,660.05,685.9,4535542
2017-09-29,685.0,687.7,677.65,680.2,1367676
2017-10-03,677.1,688.45,674.1,684.5,1752630
2017-10-04,681.5,686.85,679.75,681.7,545357
2017-10-05,676.1,680.95,665.15,666.2,486144
2017-10-06,665.0,680.5,663.0,680.0,568793
2017-10-09,670.0,686.0,670.0,683.95,647645
2017-10-10,680.0,690.0,680.0,686.45,750266
2017-10-11,683.6,689.9,683.6,687.45,351011
2017-10-12,682.2,702.0,682.2,700.35,938808
2017-10-13,693.2,701.0,693.2,695.05,239411
2017-10-16,691.55,697.5,674.25,696.15,237478
2017-10-17,695.0,719.9,690.2,718.25,962237
2017-10-18,711.25,720.8,703.8,715.25,338460
2017-10-19,709.6,723.0,708.05,722.2,154703
2017-10-23,710.0,715.0,690.0,693.1,450439
2017-10-24,693.15,705.0,685.3,696.2,643340
2017-10-25,696.2,699.95,675.55,683.3,1108214
2017-10-26,679.1,690.0,679.1,684.95,221326
2017-10-27,682.0,685.0,679.05,682.9,342918
2017-10-30,679.9,686.0,675.75,680.2,287901
2017-10-31,675.15,689.0,674.5,677.0,949376
2017-11-01,677.0,686.0,676.9,680.6,200249
2017-11-02,675.15,689.0,675.0,681.0,234604
2017-11-03,681.0,689.5,671.0,674.6,302434
2017-11-06,671.0,684.25,671.0,681.15,186130
2017-11-07,680.0,682.95,679.2,680.3,171495
2017-11-08,674.1,682.5,674.1,678.8,105538
2017-11-09,675.3,681.0,667.65,678.8,120713
2017-11-10,670.0,680.95,670.0,680.3,114509
2017-11-13,680.5,687.0,676.2,685.45,274626
2017-11-14,676.0,690.0,676.0,686.0,208105
2017-11-15,677.1,688.0,677.1,686.4,439900
2017-11-16,682.5,685.95,670.0,677.75,164254
2017-11-17,681.0,689.0,676.25,685.6,212775
2017-11-20,683.0,692.0,680.25,689.45,189081
2017-11-21,684.5,707.9,684.5,699.05,337085
2017-11-22,696.0,701.0,690.0,695.9,68032
2017-11-23,694.0,708.0,685.95,701.0,91465
2017-11-24,693.0,702.0,693.0,700.1,163475
