Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-10-14,30,2,15.0,30
2019-10-22,105,4,26.25,105
2019-10-23,100,1,100.0,100
2019-10-29,20,1,20.0,20
2019-10-30,190,6,31.67,190
2019-11-13,110,2,55.0,110
2019-11-29,69,1,69.0,69
2019-12-02,10,1,10.0,10
2019-12-06,5350,19,281.58,3000
2019-12-13,10,1,10.0,10
2019-12-18,31,2,15.5,31
2019-12-26,101,2,50.5,101
2019-12-30,1,1,1.0,1
2019-12-31,500,1,500.0,500
2020-01-01,1217,4,304.25,1217
2020-01-02,1,1,1.0,1
2020-01-03,9889,71,139.28,9869
2020-01-06,12495,120,104.12,12485
2020-01-07,14766,29,509.17,13645
2020-01-08,356,4,89.0,356
2020-01-09,13781,471,29.26,13621
2020-01-10,839,14,59.93,800
2020-10-27,100,1,100.0,100
2020-11-10,28,2,14.0,28
2020-11-24,320,3,106.67,320
2020-11-25,3440,6,573.33,3440
2020-11-26,2000,3,666.67,2000
2020-11-27,2000,1,2000.0,2000
2020-12-02,320,3,106.67,320
2020-12-03,2393,5,478.6,2393
2020-12-04,50,1,50.0,50
2020-12-07,40030,3,13343.33,40030
2020-12-08,150,2,75.0,150
2020-12-09,2094,5,418.8,2094
2020-12-10,500,1,500.0,500
2020-12-11,43200,5,8640.0,43200
2020-12-14,18159,5,3631.8,18159
2020-12-16,550,2,275.0,550
2020-12-17,449,4,112.25,449
2020-12-21,511,3,170.33,511
2020-12-22,1001,3,333.67,1001
2020-12-23,1252,4,313.0,1251
2020-12-24,3337,15,222.47,3337
2020-12-28,8772,3,2924.0,8772
2020-12-29,3440,15,229.33,3439
2020-12-30,15567,28,555.96,13067
2020-12-31,3026,5,605.2,3026
2021-01-01,940,10,94.0,940
2021-01-04,372,6,62.0,372
2021-01-05,1735,7,247.86,1735
2021-01-06,3086,27,114.3,3086
2021-01-07,277,5,55.4,277
2021-01-08,879,9,97.67,879
2021-01-11,2685,11,244.09,2685
2021-01-12,4633,32,144.78,4633
2021-01-13,504,5,100.8,504
2021-01-14,972,10,97.2,972
2021-01-15,1506,2,753.0,1506
2021-01-18,73,4,18.25,73
2021-01-19,113,2,56.5,113
2021-01-20,307,5,61.4,307
2021-01-21,285,4,71.25,285
2021-01-22,1114,6,185.67,1114
2021-01-25,305,4,76.25,305
2021-01-27,1,1,1.0,1
2021-01-28,30,1,30.0,30
2021-01-29,1,1,1.0,1
2021-02-01,3485,3,1161.67,3485
2021-02-03,828,6,138.0,828
2021-02-05,1005,7,143.57,1005
2021-02-08,176,4,44.0,176
2021-02-09,240,3,80.0,240
2021-02-10,9296,20,464.8,9296
2021-02-11,2787,14,199.07,2787
2021-02-12,3545,17,208.53,3065
2021-02-15,9347,16,584.19,9347
2021-02-16,6912,22,314.18,5690
2021-02-17,3126,16,195.38,2576
2021-02-18,1858,25,74.32,1856
2021-02-19,2229,14,159.21,2229
2021-02-22,2217,9,246.33,2217
2021-02-23,3174,17,186.71,3074
2021-02-24,55,1,55.0,55
2021-02-25,7218,63,114.57,6065
2021-02-26,4203,9,467.0,2703
2021-03-01,198,5,39.6,198
2021-03-02,1711,5,342.2,1711
2021-03-03,10928,54,202.37,10357
2021-03-04,1245,16,77.81,740
