Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2022-04-07,139616,505,276.47,15211
2022-04-08,114529,319,359.03,7572
2022-04-11,174362,500,348.72,12615
2022-04-12,372730,2526,147.56,42397
2022-04-13,235121,1635,143.8,5002
2022-04-18,89447,433,206.58,7155
2022-04-19,93423,714,130.84,4915
2022-04-20,113633,353,321.91,3156
2022-04-21,131497,739,177.94,3116
2022-04-22,77955,413,188.75,1626
2022-04-25,129623,860,150.72,6863
2022-04-26,105597,439,240.54,2177
2022-04-27,126701,662,191.39,6630
2022-04-28,116629,771,151.27,2707
2022-04-29,52587,538,97.75,1750
2022-05-02,82206,522,157.48,1359
2022-05-04,52675,292,180.39,476
2022-05-05,88054,283,311.14,5605
2022-05-06,79264,230,344.63,650
2022-05-09,137230,3836,35.77,6936
2022-05-10,110921,397,279.4,323
2022-05-12,107730,234,460.38,5913
2022-05-13,111466,208,535.89,9610
2022-05-16,104395,186,561.26,433
2022-05-17,103491,193,536.22,250
2022-05-18,53098,141,376.58,1253
2022-05-19,114815,262,438.23,1526
2022-05-20,118821,243,488.98,5601
2022-05-23,88797,136,652.92,7597
2022-05-24,103492,103,1004.78,552
2022-05-25,29348,89,329.75,507
2022-05-26,123526,94,1314.11,2228
2022-05-27,169848,299,568.05,5283
2022-05-30,79652,195,408.47,2212
2022-05-31,50897,291,174.9,5364
2022-06-01,26523,144,184.19,620
2022-06-02,1641,67,24.49,558
2022-06-03,53147,96,553.61,2698
2022-06-06,2797,68,41.13,1857
2022-06-07,21082,287,73.46,9621
2022-06-08,2913,48,60.69,1772
2022-06-09,12237,25,489.48,11730
2022-06-10,1491,25,59.64,741
2022-06-13,53894,59,913.46,52947
2022-06-14,20951,41,511.0,19298
2022-06-15,17903,85,210.62,12661
2022-06-16,5677,88,64.51,2374
2022-06-17,1338,26,51.46,368
2022-06-20,2533,49,51.69,1380
2022-06-21,569,12,47.42,39
2022-06-22,283,13,21.77,20
2022-06-23,720,17,42.35,1
2022-06-24,763,32,23.84,155
2022-06-27,1321,41,32.22,222
2022-06-28,2896,123,23.54,1000
2022-06-29,582,25,23.28,4
2022-06-30,3107,143,21.73,1094
2022-07-01,1713,116,14.77,633
2022-07-04,258,12,21.5,8
2022-07-05,432,47,9.19,64
2022-07-06,2211,142,15.57,512
2022-07-07,1900,143,13.29,582
2022-07-08,1757,119,14.76,389
2022-07-11,795,86,9.24,200
2022-07-12,1879,154,12.2,804
2022-07-13,2023,77,26.27,988
2022-07-14,19768,384,51.48,11006
2022-07-15,241498,1758,137.37,67531
2022-07-18,15282,184,83.05,6108
2022-07-19,9239,217,42.58,3360
2022-07-20,14455,178,81.21,10795
2022-07-21,15775,164,96.19,8650
2022-07-22,4687,159,29.48,2193
2022-07-25,68345,307,222.62,55515
2022-07-26,45850,695,65.97,17911
2022-07-27,5871,145,40.49,3434
2022-07-28,16803,329,51.07,7085
2022-07-29,6677,241,27.71,2584
2022-08-01,4034,105,38.42,2742
2022-08-02,2627,128,20.52,950
2022-08-03,51392,297,173.04,46764
2022-08-04,29668,417,71.15,19925
2022-08-05,15882,365,43.51,10939
2022-08-10,23518,437,53.82,11381
2022-08-11,9410,151,62.32,7106
2022-08-12,5720,99,57.78,3894
2022-08-16,6380,124,51.45,3391
2022-08-17,45569,649,70.21,26141
2022-08-18,19728,371,53.18,6039
2022-08-19,6777,153,44.29,2336
2022-08-22,6037,167,36.15,2544
2022-08-23,5022,119,42.2,2074
2022-08-24,8429,150,56.19,4108
2022-08-25,6397,192,33.32,3348
2022-08-26,7509,128,58.66,4062
2022-08-29,11676,232,50.33,2411
2022-08-30,13537,276,49.05,4164
2022-09-01,15636,168,93.07,6673
2022-09-02,3530,124,28.47,896
2022-09-05,15974,371,43.06,3107
2022-09-06,25679,365,70.35,12792
2022-09-07,8637,204,42.34,4244
2022-09-08,1685,105,16.05,334
2022-09-09,3078,147,20.94,1826
2022-09-12,8128,337,24.12,3998
2022-09-13,5833,252,23.15,1472
