Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-08,515313,2314,222.69,324586,
2022-12-09,244005,3376,72.28,89692,
2022-12-12,126007,1979,63.67,69980,
2022-12-13,202101,2561,78.91,129267,
2022-12-14,114129,2072,55.08,68116,
2022-12-15,38428,934,41.14,25169,
2022-12-16,65961,1308,50.43,42298,
2022-12-19,140018,1091,128.34,95509,
2022-12-20,86322,798,108.17,53816,
2022-12-21,94206,1839,51.23,65785,
2022-12-22,98095,1122,87.43,56707,
2022-12-23,49053,472,103.93,32936,
2022-12-26,37895,371,102.14,21297,
2022-12-27,48583,481,101.0,30893,
2022-12-28,24679,365,67.61,17633,
2022-12-29,22301,291,76.64,12840,
2022-12-30,9842,231,42.61,6228,
2023-01-02,21766,292,74.54,15032,
2023-01-03,23208,351,66.12,12967,
2023-01-04,26606,257,103.53,20724,
2023-01-05,12388,174,71.2,9866,
2023-01-06,92518,811,114.08,69559,
2023-01-09,35823,355,100.91,20646,
2023-01-10,19948,293,68.08,10705,
2023-01-11,17762,179,99.23,14915,
2023-01-12,29069,216,134.58,24368,
2023-01-13,18607,216,86.14,12726
