Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-21,19018,269,70.7,9509,
2022-12-22,1255,28,44.82,623,
2022-12-23,249,16,15.56,166,
2022-12-26,107817,62,1738.98,93332,
2022-12-27,1278,26,49.15,201,
2022-12-28,104,8,13.0,102,
2022-12-29,898,19,47.26,401,
2022-12-30,10860,75,144.8,4613,
2023-01-02,6124,30,204.13,217,
2023-01-03,3237,43,75.28,2078,
2023-01-04,7775,25,311.0,7685,
2023-01-05,1040,23,45.22,606,
2023-01-06,354,47,7.53,282,
2023-01-10,5229,27,193.67,5005,
2023-01-11,86,6,14.33,43,
2023-01-12,202,2,101.0,202,
2023-01-13,1637,9,181.89,1516
2023-01-16,857,15,57.13,856
2023-01-17,482,19,25.37,461
2023-01-18,6808,15,453.87,5999
2023-01-19,4668,26,179.54,3632
2023-01-20,896,11,81.45,450
2023-01-23,328,28,11.71,296
2023-01-24,1038,34,30.53,603
2023-01-25,1228,35,35.09,703
2023-01-27,23455,81,289.57,15782
2023-01-30,2955,63,46.9,1404
2023-01-31,927,19,48.79,915
2023-02-01,37798,54,699.96,13135
2023-02-02,10860,22,493.64,10296
2023-02-03,16088,71,226.59,10165
2023-02-06,8652,41,211.02,7281
2023-02-07,2426,62,39.13,898
2023-02-08,4363,28,155.82,2711
2023-02-09,2699,40,67.47,942
2023-02-10,230,16,14.38,215
2023-02-13,1455,40,36.38,898
2023-02-14,2771,31,89.39,755
2023-02-15,950,18,52.78,803
2023-02-16,228,20,11.4,217
2023-02-17,1596,12,133.0,1391
2023-02-20,744,24,31.0,634
2023-02-21,373,8,46.62,364
2023-02-22,5165,96,53.8,3908
2023-02-23,158,18,8.78,83
2023-02-24,1461,48,30.44,1372
2023-02-27,841,52,16.17,588
2023-02-28,448,28,16.0,390
2023-03-01,2873,41,70.07,2130
2023-03-02,765,17,45.0,741
2023-03-03,4815,34,141.62,2752
2023-03-06,2005,28,71.61,1231
2023-03-08,177,11,16.09,126
2023-03-09,702,27,26.0,539
2023-03-10,1145,27,42.41,863
2023-03-13,5725,46,124.46,2511
2023-03-14,2529,86,29.41,847
2023-03-15,1462,40,36.55,1326
2023-03-16,1095,39,28.08,470
2023-03-17,2123,38,55.87,1431
