Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-08-12,1381407,1812,762.37,1381407,
2022-08-16,440824,1082,407.42,440824,
2022-08-17,186234,519,358.83,186234,
2022-08-18,163623,423,386.82,163623,
2022-08-19,147263,385,382.5,147262,
2022-08-22,165320,452,365.75,165320,
2022-08-23,169893,472,359.94,169893,
2022-08-24,17590758,2440,7209.33,7361011,
2022-08-25,12097300,2055,5886.76,7097211,
2022-08-26,637607,622,1025.09,636518,
2022-08-29,27560108,6957,3961.49,11507502,
2022-08-30,5147728,1955,2633.11,3440145,
2022-09-01,6685602,985,6787.41,4890193,
2022-09-02,1273432,643,1980.45,1273431,
2022-09-05,26889908,5119,5252.96,10735623,
2022-09-06,17086417,4240,4029.82,9474653,
2022-09-07,20758192,4440,4675.27,8403308,
2022-09-08,6716008,3574,1879.13,4034175,
2022-09-09,6201053,2991,2073.24,4297149,
2022-09-12,5429588,2968,1829.38,2402816,
2022-09-13,2873230,2128,1350.2,2873230,
2022-09-14,2068705,1745,1185.5,2068705,
2022-09-15,1479984,1646,899.14,1479984,
2022-09-16,2556117,1874,1363.99,2556117,
2022-09-19,1525860,1907,800.14,1525860,
2022-09-20,700789,693,1011.24,700789,
2022-09-21,1130860,1485,761.52,1130860,
2022-09-22,1319499,1465,900.68,1319499,
2022-09-23,1469746,1685,872.25,1469746,
2022-09-26,878297,1196,734.36,878297,
2022-09-27,1214848,1549,784.28,1214848,
2022-09-28,882081,1154,764.37,882081,
2022-09-29,1173219,1131,1037.33,1173219,
2022-09-30,1321545,1193,1107.75,1321545,
2022-10-03,863941,1187,727.84,863941,
2022-10-04,2331178,1754,1329.06,2331178,
2022-10-06,1344531,844,1593.05,1344531,
2022-10-07,1996528,859,2324.25,1996528,
2022-10-10,1248380,993,1257.18,1248380,
2022-10-11,1816656,1169,1554.03,1816656,
2022-10-12,1666424,1367,1219.04,1666424,
2022-10-13,866290,768,1127.98,866290,
2022-10-14,1189279,813,1462.83,1189279,
2022-10-17,1515412,1571,964.62,1515412,
2022-10-18,1730009,1406,1230.45,1730009,
2022-10-19,1651895,1175,1405.87,1651895,
2022-10-20,690495,803,859.89,690495,
2022-10-21,341613,481,710.21,341613,
2022-10-24,512702,786,652.29,512702,
2022-10-25,1534951,1092,1405.63,1534951,
2022-10-27,933886,1234,756.8,933886,
2022-10-28,524704,842,623.16,524704,
2022-10-31,703346,1014,693.64,703346,
2022-11-01,900541,794,1134.18,900541,
2022-11-02,632692,875,723.08,632692,
2022-11-03,1346889,1013,1329.6,1346889,
2022-11-04,1153707,956,1206.81,1153707,
2022-11-07,708160,947,747.79,708160,
2022-11-09,1056747,1064,993.18,1056747,
2022-11-10,663816,846,784.65,663816,
2022-11-11,783752,934,839.13,783752,
2022-11-14,2340883,1181,1982.12,2340883,
2022-11-15,2340883,1181,1982.12,2340883,
2022-11-16,1090478,784,1390.92,1090478,
2022-11-17,757656,790,959.06,757656,
2022-11-18,729810,664,1099.11,729810,
2022-11-21,1055624,919,1148.67,1055624,
2022-11-22,1075278,838,1283.15,1075278,
2022-11-23,909261,800,1136.58,909261,
2022-11-24,1086852,842,1290.8,1086852,
2022-11-25,922196,854,1079.85,922196,
2022-11-28,899211,430,2091.19,899211,
2022-11-29,443975,325,1366.08,443975,
2022-11-30,288833,310,931.72,288833,
2022-12-01,1856630,1723,1077.56,1856630,
2022-12-02,1255177,982,1278.18,1255177,
2022-12-05,2263530,1451,1559.98,2263530,
2022-12-06,2083852,825,2525.88,1680577,
2022-12-07,6967131,2148,3243.54,3492059,
2022-12-08,4178209,1521,2747.01,1862276,
2022-12-09,3894555,1203,3237.37,2227672,
2022-12-12,1373336,981,1399.93,786943,
2022-12-13,1833576,976,1878.66,1267475,
