Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-05-20,3203719,82932,38.63,634486,
2022-05-23,353766,17147,20.63,67928,
2022-05-24,281534,9543,29.5,77017,
2022-05-25,177931,9471,18.79,38434,
2022-05-26,113670,6069,18.73,25772,
2022-05-27,274040,12060,22.72,70312,
2022-05-30,695305,25414,27.36,186564,
2022-05-31,495039,21550,22.97,98841,
2022-06-01,165359,6164,26.83,51384,
2022-06-02,590323,6678,88.4,445306,
2022-06-03,528647,7321,72.21,340371,
2022-06-06,63905,3299,19.37,14817,
2022-06-07,86391,6589,13.11,24534,
2022-06-08,253045,10608,23.85,111131,
2022-06-09,254224,9659,26.32,106554,
2022-06-10,80145,3062,26.17,21696,
2022-06-13,60196,2741,21.96,17320,
2022-06-14,93350,4950,18.86,21682,
2022-06-15,116644,5206,22.41,28859,
2022-06-16,38770,2930,13.23,14840,
2022-06-17,266465,15847,16.81,100611,
2022-06-20,36300,3684,9.85,11524,
2022-06-21,60426,3841,15.73,18336
2022-06-22,57252,3755,15.25,22313
2022-06-23,21856,2291,9.54,8924
2022-06-24,12134,1056,11.49,3424
2022-06-27,42652,3105,13.74,12901
2022-06-28,40751,2364,17.24,17300
2022-06-29,28017,1314,21.32,17997
2022-06-30,10201,1017,10.03,2634
2022-07-01,8997,1068,8.42,3805
2022-07-04,11340,848,13.37,5496
2022-07-05,13301,1141,11.66,4275
2022-07-06,33102,1244,26.61,24235
2022-07-07,36302,1662,21.84,24297
2022-07-08,15521,1332,11.65,7255
2022-07-11,9626,1079,8.92,2692
2022-07-12,17224,2310,7.46,6082
2022-07-13,10146,1050,9.66,2606
2022-07-14,6577,848,7.76,3640
2022-07-15,6859,981,6.99,3263
2022-07-18,4853,553,8.78,2935
2022-07-19,6989,964,7.25,3535
2022-07-20,8469,886,9.56,5258
2022-07-21,5792,928,6.24,3133
2022-07-22,4396,598,7.35,2273
2022-07-25,13167,1083,12.16,6353
2022-07-26,6383,649,9.84,4354
2022-07-27,75031,4596,16.33,20075
2022-07-28,39079,3488,11.2,17121
2022-07-29,23480,1951,12.03,9832
2022-08-01,32585,4162,7.83,8725
2022-08-02,44502,4724,9.42,15614
2022-08-03,95882,9895,9.69,38253
2022-08-04,162323,9575,16.95,57690
2022-08-05,60435,4815,12.55,23945
2022-08-10,54790,3733,14.68,30019
2022-08-11,19438,1639,11.86,13294
2022-08-12,48647,4049,12.01,23519
2022-08-16,96791,5766,16.79,82603
2022-08-17,24213,2263,10.7,13449
2022-08-18,17592,1425,12.35,13520
2022-08-19,10888,989,11.01,7732
2022-08-22,32485,1545,21.03,27824
2022-08-23,7562,933,8.11,3310
2022-08-24,18440,3192,5.78,12481
2022-08-25,31393,2949,10.65,11516
2022-08-26,11880,726,16.36,7471
2022-08-29,34197,4259,8.03,12265
2022-08-30,20377,1978,10.3,10658
2022-09-01,25707,2723,9.44,9320
2022-09-02,28370,1536,18.47,22206
2022-09-05,14105,1700,8.3,7783
2022-09-06,357625,23028,15.53,129445
2022-09-07,100174,9060,11.06,45996
2022-09-08,95852,7313,13.11,50603
2022-09-09,72674,6703,10.84,24803
2022-09-12,69284,6025,11.5,26465
2022-09-13,115208,7820,14.73,41382
2022-09-14,92113,7119,12.94,42407
2022-09-15,57283,6973,8.21,23323
2022-09-16,63151,2946,21.44,51396
2022-09-19,54356,3336,16.29,36547
2022-09-20,26483,2060,12.86,18666
2022-09-21,20374,2285,8.92,11421
2022-09-22,69858,4899,14.26,42793
2022-09-23,67479,4184,16.13,47369
