Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-07-29,79408,2007,39.57,46166
2022-08-01,236298,7407,31.9,116164
2022-08-02,405395,13911,29.14,137160
2022-08-03,163418,5608,29.14,68838
2022-08-04,131461,4522,29.07,69792
2022-08-05,112610,3659,30.78,36830
2022-08-10,70672,3004,23.53,42380
2022-08-11,100510,3491,28.79,53705
2022-08-12,55769,1997,27.93,37402
2022-08-16,41851,1813,23.08,29028
2022-08-17,34540,1566,22.06,22125
2022-08-18,39493,1113,35.48,31894
2022-08-19,79894,1923,41.55,61905
2022-08-22,61988,1860,33.33,44870
2022-08-23,71802,1650,43.52,56603
2022-08-24,63627,1690,37.65,55070
2022-08-25,252433,6709,37.63,109060
2022-08-26,280681,8406,33.39,146540
2022-08-29,308290,7700,40.04,151917
2022-08-30,24523,405,60.55,21390
2022-09-01,482478,10428,46.27,182919
2022-09-02,132373,5616,23.57,76688
2022-09-05,209397,3500,59.83,133619
2022-09-06,116037,5146,22.55,70996
2022-09-07,139188,7095,19.62,76553
2022-09-08,181767,5713,31.82,106344
2022-09-09,171739,2349,73.11,90950
2022-09-12,240917,5094,47.29,106221
2022-09-13,180194,2678,67.29,91088
2022-09-14,331232,7217,45.9,124112
2022-09-15,576777,15634,36.89,223083
2022-09-16,200805,5697,35.25,102130
2022-09-19,144476,1729,83.56,86723
2022-09-20,266617,5184,51.43,138468
2022-09-21,211714,7826,27.05,102483
2022-09-22,189343,5356,35.35,85187
2022-09-23,146357,5248,27.89,74822
2022-09-26,96271,3313,29.06,60334
2022-09-27,106147,2688,39.49,61794
2022-09-28,85723,1317,65.09,65656
2022-09-29,312399,3382,92.37,115726
2022-09-30,78484,2355,33.33,40060
2022-10-03,55604,1849,30.07,35228
2022-10-04,66634,1675,39.78,36115
2022-10-06,65358,2002,32.65,39093
2022-10-07,73781,2070,35.64,56968
2022-10-10,165036,7283,22.66,78117
2022-10-11,692925,15367,45.09,225469
2022-10-12,503328,16422,30.65,178101
2022-10-13,114447,4469,25.61,47628
2022-10-14,113371,5780,19.61,48236
2022-10-17,280610,9509,29.51,123057
2022-10-18,160989,5995,26.85,70649
