Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-22,8073301,145200,55.6,4814538,
2022-12-23,3349650,66011,50.74,990354,
2022-12-26,1879896,46353,40.56,585910,
2022-12-27,750441,18779,39.96,245482,
2022-12-28,482005,12202,39.5,121621,
2022-12-29,454189,11754,38.64,173613,
2022-12-30,556587,13996,39.77,281762,
2023-01-02,210331,7611,27.64,93430,
2023-01-03,173290,6427,26.96,93642,
2023-01-04,153944,5951,25.87,67083,
2023-01-05,190479,9210,20.68,72121,
2023-01-06,246791,10408,23.71,110404,
2023-01-09,235361,9690,24.29,131114,
2023-01-10,362755,10767,33.69,164405,
2023-01-11,258605,8512,30.38,110919,
2023-01-12,89635,4114,21.79,48868,
2023-01-13,95235,4404,21.62,45772,
2023-01-16,12024012,249776,48.14,2052500,
2023-01-17,8085176,166951,48.43,930757,
2023-01-18,8343309,138989,60.03,1659314,
2023-01-19,7559249,133598,56.58,923919,
2023-01-20,3458187,57803,59.83,502944,
2023-01-23,1590153,31806,50.0,419558,
2023-01-24,1056324,28615,36.92,453613,
2023-01-25,843692,22337,37.77,344515,
2023-01-27,881831,23769,37.1,343098,
2023-01-30,343035,9843,34.85,127521,
2023-01-31,226275,6792,33.31,88285,
2023-02-01,432835,18012,24.03,188231,
2023-02-02,314065,12750,24.63,138438,
2023-02-03,319926,11885,26.92,130916,
2023-02-06,290484,10600,27.4,96932,
2023-02-07,316618,10917,29.0,150976,
2023-02-08,948262,25445,37.27,258372,
2023-02-09,1484851,32641,45.49,417160,
2023-02-10,3469074,77404,44.82,539355,
2023-02-13,765434,18609,41.13,228355,
2023-02-14,562626,15504,36.29,122363,
2023-02-15,593123,16452,36.05,134207,
2023-02-16,382864,14448,26.5,122522,
2023-02-17,247711,8917,27.78,98953,
2023-02-20,251765,8460,29.76,78860,
2023-02-21,327369,9325,35.11,154976,
2023-02-22,509225,18633,27.33,246179,
2023-02-23,313466,10709,29.27,110952,
2023-02-24,222963,8347,26.71,99872,
2023-02-27,260134,9672,26.9,109344,
2023-02-28,289807,8400,34.5,115551,
2023-03-01,189466,7467,25.37,77341,
2023-03-02,112887,4501,25.08,48266,
2023-03-03,187605,7792,24.08,79400,
2023-03-06,498836,13953,35.75,174210,
2023-03-08,217282,7137,30.44,90265,
2023-03-09,207759,7227,28.75,79431,
2023-03-10,266631,10564,25.24,65508,
2023-03-13,225899,7551,29.92,91136,
2023-03-14,139500,6017,23.18,55690,
2023-03-15,98406,3947,24.93,41119,
2023-03-16,154088,6183,24.92,55371,
2023-03-17,253116,5962,42.45,89578,
2023-03-20,986260,50682,19.46,484848,
2023-03-21,448157,11536,38.85,141562,
2023-03-22,3087300,65233,47.33,504801,
2023-03-23,895100,20773,43.09,195862,
2023-03-24,386483,10926,35.37,138826,
2023-03-27,404635,11169,36.23,148691,
2023-03-28,418605,12131,34.51,147111,
2023-03-29,410562,11139,36.86,169786,
2023-03-31,371050,11179,33.19,149888,
2023-04-03,481523,13187,36.51,136342,
2023-04-05,291006,8581,33.91,135982,
2023-04-06,188559,7078,26.64,82817,
2023-04-10,174677,5978,29.22,59836,
2023-04-11,356270,9308,38.28,160027,
2023-04-12,7547397,127584,59.16,995942,
2023-04-13,2022220,34701,58.28,315331,
2023-04-17,479884,12019,39.93,135512
2023-04-18,338892,9469,35.79,117314
2023-04-19,561215,13605,41.25,139612
2023-04-20,2567561,54201,47.37,601241
2023-04-21,527601,13797,38.24,161249
2023-04-24,372638,10780,34.57,97826
2023-04-25,440704,13407,32.87,166689
2023-04-26,330492,8157,40.52,141087
2023-04-27,246106,9248,26.61,121344
2023-04-28,304166,8067,37.7,170863
2023-05-02,927152,23878,38.83,365619
2023-05-03,1261582,30733,41.05,525303
2023-05-04,2401523,47429,50.63,789373
2023-05-05,1574072,32500,48.43,438733
2023-05-08,517728,11123,46.55,225940
2023-05-09,3992534,65584,60.88,1294540
2023-05-10,1604182,29025,55.27,377065
2023-05-11,1695267,32993,51.38,531073
2023-05-12,1034082,21803,47.43,253724
2023-05-15,1408158,32614,43.18,416191
2023-05-16,860515,19165,44.9,320914
2023-05-17,430779,10311,41.78,143226
2023-05-18,467238,11590,40.31,156691
2023-05-19,588627,12446,47.29,238041
2023-05-22,581020,11196,51.9,333618
