Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-04-06,14056,393,35.77,9470,
2023-04-10,18193,314,57.94,14127,
2023-04-11,299785,5709,52.51,137052,
2023-04-12,95264,3531,26.98,25820,
2023-04-13,33210,2070,16.04,11526,
2023-04-17,128147,2212,57.93,91012
2023-04-18,294394,2883,102.11,66693
2023-04-19,259922,5777,44.99,106763
2023-04-20,114047,1637,69.67,37532
2023-04-21,75335,800,94.17,12471
2023-04-24,98981,499,198.36,8248
2023-04-25,142369,1136,125.32,67716
2023-04-26,108357,2142,50.59,29385
2023-04-27,160631,1335,120.32,107773
2023-04-28,108268,1929,56.13,23051
