Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-06,451,5,90.2,451,
2022-12-07,1860,6,310.0,1860,
2022-12-08,15,1,15.0,15,
2022-12-09,5775,6,962.5,5775,
2022-12-12,675,5,135.0,675,
2022-12-13,550,8,68.75,550,
2022-12-14,300,3,100.0,300,
2022-12-15,1375,2,687.5,1375,
2022-12-16,1525,3,508.33,1525,
2022-12-19,4345,8,543.12,4345,
2022-12-20,500,4,125.0,500,
2022-12-21,3874,10,387.4,3874,
2022-12-22,47672,52,916.77,34784,
2022-12-23,8567,17,503.94,8566,
2022-12-26,47959,259,185.17,36107,
2022-12-27,4533,38,119.29,4533,
2022-12-28,6009,28,214.61,6009,
2022-12-29,3020,25,120.8,3020,
2022-12-30,2572,24,107.17,2572,
2023-01-02,1421,18,78.94,1421,
2023-01-03,95916,244,393.1,95916,
2023-01-04,53381,102,523.34,53381,
2023-01-05,6441,34,189.44,6441,
2023-01-06,5153,21,245.38,5153,
2023-01-09,14386,66,217.97,14386,
2023-01-10,13059,57,229.11,13059,
2023-01-11,39585,119,332.65,39585,
2023-01-12,8213,42,195.55,8213,
2023-01-13,8685,64,135.7,8685,
2023-01-16,5901,32,184.41,5901,
2023-01-17,13656,147,92.9,13656,
2023-01-18,5186,22,235.73,5186,
2023-01-19,13314,66,201.73,13314,
2023-01-20,6967,57,122.23,6967,
2023-01-23,11201,44,254.57,11201,
2023-01-24,5222,38,137.42,5222,
2023-01-25,11822,64,184.72,11822,
2023-01-27,4600,31,148.39,4600,
2023-01-30,7307,53,137.87,7307,
2023-01-31,15063,52,289.67,15063,
2023-02-01,2459,26,94.58,2459,
2023-02-02,9695,47,206.28,9695,
2023-02-03,5000,32,156.25,5000,
2023-02-06,3335,29,115.0,3335,
2023-02-07,2503,17,147.24,2503,
2023-02-08,5501,49,112.27,5501,
2023-02-09,2436,31,78.58,2436,
2023-02-10,930,16,58.12,930,
2023-02-13,6762,18,375.67,6762,
2023-02-14,2268,26,87.23,2268,
2023-02-15,2800,22,127.27,2800,
2023-02-16,2042,20,102.1,2042,
2023-02-17,1873,12,156.08,1873,
2023-02-20,2673,11,243.0,2673,
2023-02-21,5732,21,272.95,5732,
2023-02-22,1088,12,90.67,1088,
2023-02-23,734,25,29.36,734,
2023-02-24,1293,20,64.65,1293,
2023-02-27,2176,14,155.43,2176,
2023-02-28,602,5,120.4,602,
2023-03-01,2335,17,137.35,2334,
2023-03-02,9768,52,187.85,6985,
2023-03-03,6949,233,29.82,5683,
2023-03-06,6097,50,121.94,2366,
2023-03-08,13570,91,149.12,12752,
2023-03-09,2599,32,81.22,2405,
2023-03-10,2075,21,98.81,1639,
2023-03-13,2571,32,80.34,2117,
2023-03-14,171,9,19.0,170,
2023-03-15,5054,165,30.63,1269,
2023-03-16,3413,301,11.34,2806,
2023-03-17,2414,226,10.68,1603,
2023-03-20,403,43,9.37,353,
2023-03-21,4607,27,170.63,4482,
2023-03-22,5824,17,342.59,5799,
2023-03-23,242,13,18.62,166,
2023-03-24,4168,94,44.34,2766,
2023-03-27,8466,76,111.39,3293,
2023-03-28,941,9,104.56,941,
2023-03-29,38,8,4.75,36,
2023-03-31,271,17,15.94,271,
2023-04-03,5236,34,154.0,5223,
2023-04-05,524,17,30.82,287,
2023-04-06,3393,12,282.75,3393,
2023-04-10,5536,37,149.62,4269,
2023-04-11,3270,26,125.77,3195,
2023-04-12,3399,23,147.78,3399,
2023-04-13,5625,27,208.33,5621,
2023-04-17,2960,23,128.7,2956
2023-04-18,13446,48,280.12,12538
2023-04-19,7845,37,212.03,7839
2023-04-20,19763,78,253.37,17322
2023-04-21,10183,27,377.15,10175
2023-04-24,11134,92,121.02,8928
2023-04-25,19780,82,241.22,17439
2023-04-26,14671,77,190.53,12359
2023-04-27,10455,108,96.81,9950
2023-04-28,9249,98,94.38,6639
2023-05-02,11286,95,118.8,8844
2023-05-03,9311,153,60.86,8286
2023-05-04,5888,72,81.78,3449
2023-05-05,5163,14,368.79,5163
2023-05-08,553,11,50.27,553
2023-05-09,3835,28,136.96,3835
2023-05-10,6836,19,359.79,6836
2023-05-11,7495,18,416.39,7495
2023-05-12,13110,26,504.23,13110
2023-05-15,2170,10,217.0,2170
2023-05-16,3235,19,170.26,3235
2023-05-17,6096,20,304.8,6096
2023-05-18,1169,12,97.42,1169
2023-05-19,686,7,98.0,686
2023-05-22,2117,22,96.23,2117
