Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-11-25,34653,424,81.73,29997,
2022-11-28,7039,275,25.6,4846,
2022-11-29,2896,203,14.27,2305,
2022-11-30,6266,236,26.55,4334,
2022-12-01,7010,436,16.08,3136,
2022-12-02,4674,358,13.06,3399,
2022-12-05,9391,536,17.52,6248,
2022-12-06,7039,338,20.83,5147,
2022-12-07,2922,281,10.4,1335,
2022-12-08,4315,247,17.47,2578,
2022-12-09,3025,231,13.1,2137,
2022-12-12,25757,1105,23.31,18292,
2022-12-13,57448,1811,31.72,36775,
2022-12-14,27168,1047,25.95,19995,
2022-12-15,17719,962,18.42,9811,
2022-12-16,14446,937,15.42,9583,
2022-12-19,60175,2623,22.94,32702,
2022-12-20,26443,1546,17.1,16260,
2022-12-21,22924,1486,15.43,12498,
2022-12-22,88301,1460,60.48,41798,
2022-12-23,18168,456,39.84,14386,
2022-12-26,9952,433,22.98,5382,
2022-12-27,10531,406,25.94,5769,
2022-12-28,8332,338,24.65,5334,
2022-12-29,16630,463,35.92,11696,
2022-12-30,41782,913,45.76,28388,
2023-01-02,15543,396,39.25,11666,
2023-01-03,11090,337,32.91,7576,
2023-01-04,8785,343,25.61,5516,
2023-01-05,11173,337,33.15,7061,
2023-01-06,9125,364,25.07,3330,
2023-01-09,22802,643,35.46,14219,
2023-01-10,9476,425,22.3,5281,
2023-01-11,23381,641,36.48,12294,
2023-01-12,8962,390,22.98,4121,
2023-01-13,10710,368,29.1,4309,
2023-01-16,7050,176,40.06,4209,
2023-01-17,8597,304,28.28,4585,
2023-01-18,14170,716,19.79,8877,
2023-01-19,8177,277,29.52,4437,
2023-01-20,6675,329,20.29,2719,
2023-01-23,5492,236,23.27,3749,
2023-01-24,13624,426,31.98,6128,
2023-01-25,9697,372,26.07,6786,
2023-01-27,7599,277,27.43,4303,
2023-01-30,28695,272,105.5,22614,
2023-01-31,10705,299,35.8,4118,
2023-02-01,12408,345,35.97,4500,
2023-02-02,13410,408,32.87,4288,
2023-02-03,14286,442,32.32,2508,
2023-02-06,25426,789,32.23,16653,
2023-02-07,10728,383,28.01,5700,
2023-02-08,9457,317,29.83,3788,
2023-02-09,6066,367,16.53,4321,
2023-02-10,3532,247,14.3,2256,
2023-02-13,2819,133,21.2,1851,
2023-02-14,3626,161,22.52,2631,
2023-02-15,8335,322,25.89,5157,
2023-02-16,7818,321,24.36,6348,
2023-02-17,8840,522,16.93,7044,
2023-02-20,10492,493,21.28,6756,
2023-02-21,15796,426,37.08,11908,
2023-02-22,8603,204,42.17,5498,
2023-02-23,4788,222,21.57,4129,
2023-02-24,11438,348,32.87,8888,
2023-02-27,5826,186,31.32,3245,
2023-02-28,7434,222,33.49,6725,
2023-03-01,12831,275,46.66,10782,
2023-03-02,14725,342,43.06,13019,
2023-03-03,21436,275,77.95,19468,
2023-03-06,23037,943,24.43,2689,
2023-03-08,25428,546,46.57,9030,
2023-03-09,18341,504,36.39,2477,
2023-03-10,4777,117,40.83,2314,
2023-03-13,6935,133,52.14,5051,
2023-03-14,12258,268,45.74,7992,
2023-03-15,2741,112,24.47,1672,
2023-03-16,3562,112,31.8,3069,
2023-03-17,6658,186,35.8,5522,
2023-03-20,8347,335,24.92,6387,
2023-03-21,3426,218,15.72,1897,
2023-03-22,5408,223,24.25,3778,
2023-03-23,2341,87,26.91,1918,
2023-03-24,3593,148,24.28,2863,
2023-03-27,5734,183,31.33,4613,
2023-03-28,4900,223,21.97,3554,
2023-03-29,9187,312,29.45,7571,
2023-03-31,5328,155,34.37,4632,
2023-04-03,11046,172,64.22,7999,
2023-04-05,7175,172,41.72,6297,
2023-04-06,6061,164,36.96,4124,
2023-04-10,12429,384,32.37,10581,
2023-04-11,17623,417,42.26,13103,
2023-04-12,17403,379,45.92,14127,
2023-04-13,6943,287,24.19,3585,
2023-04-17,6598,186,35.47,4342
2023-04-18,25526,473,53.97,21464
2023-04-19,17695,482,36.71,10997
2023-04-20,13145,391,33.62,10290
2023-04-21,8220,260,31.62,6913
2023-04-24,64845,912,71.1,51304
2023-04-25,40921,918,44.58,24075
2023-04-26,12221,286,42.73,7082
2023-04-27,12106,379,31.94,7527
2023-04-28,5112,171,29.89,3110
2023-05-02,5316,189,28.13,3585
2023-05-03,4120,160,25.75,2785
2023-05-04,3929,105,37.42,3324
2023-05-05,12577,276,45.57,10767
2023-05-08,5670,160,35.44,4795
2023-05-09,88297,1140,77.45,70763
2023-05-10,44403,639,69.49,32436
2023-05-11,60280,778,77.48,40399
2023-05-12,52797,570,92.63,41675
2023-05-15,76376,578,132.14,52478
2023-05-16,99349,805,123.41,56172
2023-05-17,93822,1353,69.34,59967
2023-05-18,22978,458,50.17,11956
2023-05-19,33299,772,43.13,16300
2023-05-22,93432,414,225.68,84049
