Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-09-07,103140,6892,14.97,42799,
2022-09-08,27728,2296,12.08,16347,
2022-09-09,30550,3356,9.1,18203,
2022-09-12,42067,3242,12.98,20365,
2022-09-13,124036,5747,21.58,65395,
2022-09-14,41340,4025,10.27,17983,
2022-09-15,104519,2269,46.06,58346,
2022-09-16,45715,1821,25.1,33073,
2022-09-19,28575,5673,5.04,10140,
2022-09-20,47116,6011,7.84,25218,
2022-09-21,69145,7887,8.77,41443,
2022-09-22,49976,8483,5.89,13966,
2022-09-23,34759,5242,6.63,17201,
2022-09-26,13758,2129,6.46,5716,
2022-09-27,23402,2530,9.25,12254,
2022-09-28,15033,3337,4.5,4638,
2022-09-29,9423,1277,7.38,4797,
2022-09-30,33815,4968,6.81,11752,
2022-10-03,56516,4417,12.8,20418,
2022-10-04,14086,2920,4.82,5119,
2022-10-06,10138,1584,6.4,5366,
2022-10-07,40376,2132,18.94,33505,
2022-10-10,7146,1571,4.55,3474,
2022-10-11,9158,966,9.48,5576,
2022-10-12,59700,3612,16.53,14757,
2022-10-13,39520,3827,10.33,8253,
2022-10-14,41444,2472,16.77,7436,
2022-10-17,49183,4766,10.32,16098,
2022-10-18,61942,4113,15.06,15718,
2022-10-19,45600,3049,14.96,12967,
2022-10-20,97969,2292,42.74,45997,
2022-10-21,50869,3803,13.38,19737,
2022-10-24,29494,1609,18.33,8307,
2022-10-25,102737,11857,8.66,13597,
2022-10-27,94614,7900,11.98,31003,
2022-10-28,41010,3668,11.18,9610,
2022-10-31,96327,5076,18.98,31162,
2022-11-01,43194,3250,13.29,7949,
2022-11-02,35361,3950,8.95,5356,
2022-11-03,53592,4091,13.1,13131,
2022-11-04,67574,4069,16.61,29436,
2022-11-07,35554,1804,19.71,8206,
2022-11-09,72860,4701,15.5,19475,
2022-11-10,38122,3261,11.69,9093,
2022-11-11,37079,3062,12.11,11151,
2022-11-14,31523,2865,11.0,6463,
2022-11-15,31523,2865,11.0,6463,
2022-11-16,39339,2897,13.58,8441,
2022-11-17,38102,4112,9.27,8610,
2022-11-18,42246,4426,9.54,8545,
2022-11-21,50808,5192,9.79,12537,
2022-11-22,70420,5690,12.38,22115,
2022-11-23,35055,3500,10.02,7804,
2022-11-24,59301,2463,24.08,21248,
2022-11-25,40342,2676,15.08,13763,
2022-11-28,83809,6697,12.51,20784,
2022-11-29,56688,4180,13.56,23823,
2022-11-30,119573,6060,19.73,46967,
2022-12-01,65116,7605,8.56,21793,
2022-12-02,73357,8383,8.75,13938,
2022-12-05,80111,8270,9.69,20887,
2022-12-06,55079,4779,11.53,20178,
2022-12-07,36727,4069,9.03,7052,
2022-12-08,277917,13807,20.13,149121,
2022-12-09,154308,9558,16.14,74475,
2022-12-12,155800,12580,12.38,56579,
2022-12-13,94677,11573,8.18,35455,
2022-12-14,63741,6952,9.17,14915,
2022-12-15,100034,7141,14.01,36440,
2022-12-16,36236,4066,8.91,4833,
2022-12-19,64641,10105,6.4,8899,
2022-12-20,48678,6054,8.04,6105,
2022-12-21,57909,7438,7.79,16872,
2022-12-22,51942,9104,5.71,19026,
2022-12-23,64194,10478,6.13,23179,
2022-12-26,167729,10782,15.56,23851,
2022-12-27,298439,18359,16.26,33343,
2022-12-28,68633,8875,7.73,18069,
2022-12-29,29095,3434,8.47,10314,
2022-12-30,935470,22923,40.81,226434,
2023-01-02,149011,8799,16.93,34491,
2023-01-03,98145,3056,32.12,51134,
2023-01-04,30137,1254,24.03,17150,
2023-01-05,24910,1314,18.96,11264,
2023-01-06,89352,789,113.25,81812,
2023-01-09,269238,1365,197.24,124960,
2023-01-10,15557,751,20.72,8901,
2023-01-11,11604,1295,8.96,5989,
2023-01-12,11834,2359,5.02,4553,
2023-01-13,15938,1946,8.19,7025,
2023-01-16,18697,1590,11.76,12082,
2023-01-17,11488,1375,8.35,4753,
2023-01-18,33706,2420,13.93,27929,
2023-01-19,17373,2344,7.41,7985,
2023-01-20,192119,1621,118.52,119365,
2023-01-23,8659,1352,6.4,4854,
2023-01-24,146928,528,278.27,142462,
2023-01-25,95649,1006,95.08,88277,
2023-01-27,129033,4731,27.27,84374,
2023-01-30,53060,982,54.03,48660,
2023-01-31,10968,930,11.79,6237,
2023-02-01,12839,876,14.66,5972,
2023-02-02,10858,849,12.79,6166,
2023-02-03,17135,923,18.56,9868,
2023-02-06,20128,1217,16.54,8919,
2023-02-07,10228,804,12.72,5927,
2023-02-08,15060,1182,12.74,10200,
2023-02-09,23373,1215,19.24,19299,
2023-02-10,182678,1907,95.79,85528,
2023-02-13,86782,1909,45.46,69721,
2023-02-14,86932,5597,15.53,38508,
2023-02-15,125968,2983,42.23,105815,
2023-02-16,25111,2721,9.23,12710,
2023-02-17,65002,5367,12.11,34592,
2023-02-20,149083,1927,77.37,86285,
2023-02-21,52862,1670,31.65,43546,
2023-02-22,42533,3506,12.13,25617,
2023-02-23,10682,979,10.91,6905,
2023-02-24,16842,2684,6.27,10455,
2023-02-27,41928,4777,8.78,15865,
2023-02-28,146560,3435,42.67,82609,
2023-03-01,198908,4147,47.96,21566,
2023-03-02,276818,3371,82.12,15253,
2023-03-03,187549,4268,43.94,27987,
2023-03-06,286652,4104,69.85,157897,
2023-03-08,234581,5113,45.88,47696,
2023-03-09,411125,5614,73.23,66680,
2023-03-10,450409,9709,46.39,145260,
2023-03-13,887949,27061,32.81,358355,
2023-03-14,467924,10680,43.81,175885,
2023-03-15,187489,4324,43.36,92558,
2023-03-16,63682,2766,23.02,31843,
2023-03-17,92351,3556,25.97,56248,
2023-03-20,40394,1963,20.58,25753,
2023-03-21,131462,4012,32.77,76780,
2023-03-22,104730,2547,41.12,64612,
2023-03-23,65394,3029,21.59,38465,
2023-03-24,172019,7340,23.44,82394,
2023-03-27,126189,5001,25.23,68948,
2023-03-28,392058,7153,54.81,256597,
2023-03-29,101297,2065,49.05,73134,
2023-03-31,216106,2787,77.54,176087,
2023-04-03,144246,1856,77.72,121095,
2023-04-05,60145,1442,41.71,41536,
2023-04-06,23813,1067,22.32,13871,
2023-04-10,54176,1763,30.73,40834,
2023-04-11,17385,829,20.97,11270,
2023-04-12,142043,3167,44.85,81036,
2023-04-13,100411,2101,47.79,61242,
2023-04-17,83208,2120,39.25,48776
2023-04-18,95470,2791,34.21,52625
2023-04-19,146092,2500,58.44,99813
2023-04-20,304068,2315,131.35,262181
2023-04-21,126303,4117,30.68,82219
2023-04-24,109494,1547,70.78,87962
2023-04-25,157505,1740,90.52,131388
2023-04-26,241687,5466,44.22,107569
2023-04-27,65873,2128,30.96,36656
2023-04-28,195505,3589,54.47,124904
2023-05-02,80424,2102,38.26,55675
2023-05-03,89221,2369,37.66,51758
2023-05-04,28112,972,28.92,18740
2023-05-05,81704,2273,35.95,41477
2023-05-08,89742,1939,46.28,56983
2023-05-09,18171,680,26.72,12154
2023-05-10,84002,2316,36.27,50633
2023-05-11,28663,1068,26.84,19525
2023-05-12,37631,1045,36.01,27306
2023-05-15,65983,1113,59.28,43607
2023-05-16,30613,958,31.96,21664
2023-05-17,18646,832,22.41,11563
2023-05-18,24911,967,25.76,15862
2023-05-19,22275,786,28.34,15920
2023-05-22,18796,846,22.22,11999
