Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-06-21,31565,646,48.86,13814,
2022-06-22,23998,521,46.06,6798,
2022-06-23,12751,481,26.51,6236,
2022-06-24,33344,1110,30.04,11475,
2022-06-27,28161,808,34.85,9956,
2022-06-28,64847,1878,34.53,19245,
2022-06-29,36200,994,36.42,22005,
2022-06-30,914,28,32.64,913,
2022-07-01,97275,1719,56.59,33843,
2022-07-04,37354,1061,35.21,15445,
2022-07-05,32210,819,39.33,16832,
2022-07-06,60052,776,77.39,14572,
2022-07-07,44359,801,55.38,12319,
2022-07-08,41532,369,112.55,3008,
2022-07-11,67195,657,102.28,10031,
2022-07-12,61162,665,91.97,29504,
2022-07-13,69193,1673,41.36,33707,
2022-07-14,58831,367,160.3,43620,
2022-07-15,26780,300,89.27,14464,
2022-07-18,75359,3337,22.58,29475,
2022-07-19,58130,1479,39.3,29699,
2022-07-20,51032,1181,43.21,26723,
2022-07-21,72722,1220,59.61,27793,
2022-07-22,65256,606,107.68,34445,
2022-07-25,47624,721,66.05,23957,
2022-07-26,45005,1698,26.5,14231,
2022-07-27,42065,886,47.48,23852,
2022-07-28,27036,593,45.59,10732,
2022-07-29,62367,448,139.21,41381,
2022-08-01,83913,1054,79.61,58406,
2022-08-02,57187,511,111.91,37897,
2022-08-03,124152,1325,93.7,68777,
2022-08-04,34005,732,46.45,22038,
2022-08-05,96859,5177,18.71,32655,
2022-08-10,32361,961,33.67,11798,
2022-08-11,38971,938,41.55,11207,
2022-08-12,26776,510,52.5,6329,
2022-08-16,62188,2286,27.2,23762,
2022-08-17,58217,2507,23.22,30472,
2022-08-18,73238,2215,33.06,40926,
2022-08-19,48735,2003,24.33,18862,
2022-08-22,56148,2030,27.66,16080,
2022-08-23,54249,1567,34.62,11815,
2022-08-24,52434,883,59.38,9814,
2022-08-25,225450,5084,44.35,102233,
2022-08-26,57403,1879,30.55,22486,
2022-08-29,196764,3932,50.04,148622,
2022-08-30,141317,3427,41.24,87003,
2022-09-01,52518,2460,21.35,17741,
2022-09-02,139035,4887,28.45,99622,
2022-09-05,43597,2378,18.33,13110,
2022-09-06,48460,1746,27.75,16133,
2022-09-07,50687,1655,30.63,12041,
2022-09-08,48527,686,70.74,9489,
2022-09-09,52670,1891,27.85,14692,
2022-09-12,48188,1565,30.79,8186,
2022-09-13,56802,734,77.39,14444,
2022-09-14,45562,468,97.35,6879,
2022-09-15,43151,462,93.4,5319,
2022-09-16,50199,621,80.84,8460,
2022-09-19,44384,670,66.24,4162,
2022-09-20,42661,520,82.04,4072,
2022-09-21,49663,897,55.37,7991,
2022-09-22,47031,5101,9.22,12347,
2022-09-23,39012,2999,13.01,6850,
2022-09-26,36350,694,52.38,9539,
2022-09-27,43341,1129,38.39,11442,
2022-09-28,27811,365,76.19,2061,
2022-09-29,35810,1430,25.04,7861,
2022-09-30,52298,3043,17.19,18101,
2022-10-03,56632,3239,17.48,15666,
2022-10-04,48104,2363,20.36,9265,
2022-10-06,46151,3214,14.36,8788,
2022-10-07,127313,4064,31.33,54336,
2022-10-10,317922,13870,22.92,104958,
2022-10-11,249076,14383,17.32,53937,
2022-10-12,243275,14254,17.07,101596,
2022-10-13,57847,2413,23.97,22143,
2022-10-14,153271,2868,53.44,72092,
2022-10-17,102996,3008,34.24,59530,
2022-10-18,81495,2408,33.84,55438,
2022-10-19,52838,1611,32.8,17880,
2022-10-20,59268,2587,22.91,34977,
2022-10-21,530644,4494,118.08,284482,
2022-10-24,451837,3165,142.76,335370,
2022-10-25,689097,4542,151.72,530858,
2022-10-27,193268,1896,101.93,143009,
2022-10-28,1568503,7616,205.95,889785,
2022-10-31,217439,1826,119.08,127876,
2022-11-01,172147,1902,90.51,90453,
2022-11-02,751864,2022,371.84,589280,
2022-11-03,768785,2775,277.04,539744,
2022-11-04,507712,2818,180.17,374949,
2022-11-07,290555,2072,140.23,197219,
2022-11-09,225053,2380,94.56,135144,
2022-11-10,99359,1104,90.0,60890,
2022-11-11,125724,1238,101.55,84140,
2022-11-14,235031,1804,130.28,154585,
2022-11-15,235031,1804,130.28,154585,
2022-11-16,230238,1457,158.02,176788,
2022-11-17,221827,1678,132.2,134687,
2022-11-18,257546,1963,131.2,160479,
2022-11-21,973471,2052,474.4,864724,
2022-11-22,752994,2232,337.36,626715,
