Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-05-27,99210394,265122,374.21,48552972,
2022-05-30,15425974,62107,248.38,6986556,
2022-05-31,10787346,29874,361.09,5538595,
2022-06-01,4227781,15938,265.26,2058153,
2022-06-02,3802883,14970,254.03,1844599,
2022-06-03,16966738,44421,381.95,6654603,
2022-06-06,8382413,24328,344.56,3260898,
2022-06-07,4168731,11604,359.25,1917256,
2022-06-08,2615590,9628,271.66,1402696,
2022-06-09,2554917,13818,184.9,1189790,
2022-06-10,2880167,18903,152.37,1471361,
2022-06-13,3482800,20366,171.01,2066159,
2022-06-14,2346434,12271,191.22,973944,
2022-06-15,1878927,12438,151.06,1072159,
2022-06-16,3277147,15341,213.62,1931601,
2022-06-17,1994183,9048,220.4,1012508,
2022-06-20,2518080,7793,323.12,1435847,
2022-06-21,1081543,5528,195.65,467246
2022-06-22,1331943,5941,224.2,777738
2022-06-23,2904765,10858,267.52,1751887
2022-06-24,1614268,6393,252.51,896682
2022-06-27,2363237,10275,230.0,1169940
2022-06-28,1956406,7271,269.07,702436
2022-06-29,1343106,5649,237.76,659782
2022-06-30,694303,3783,183.53,363253
2022-07-01,800003,4007,199.65,355705
2022-07-04,3723060,14919,249.55,1931275
2022-07-05,2716848,13619,199.49,1898881
2022-07-06,952229,4503,211.47,668551
2022-07-07,1145854,10485,109.29,748040
2022-07-08,1105620,4994,221.39,784555
2022-07-11,1242192,9174,135.4,637657
2022-07-12,3909082,14884,262.64,2269298
2022-07-13,1339338,14403,92.99,872090
2022-07-14,1007378,9508,105.95,604643
2022-07-15,865308,13173,65.69,472767
2022-07-18,1327070,14033,94.57,829489
2022-07-19,1217139,12625,96.41,654035
2022-07-20,30784490,80442,382.69,12223648
2022-07-21,18986977,51963,365.39,6826260
2022-07-22,16084636,42008,382.89,6655991
2022-07-25,14927348,44776,333.38,5706024
2022-07-26,17957679,48810,367.91,5955713
2022-07-27,8953254,29065,308.04,3842377
2022-07-28,22061119,60301,365.85,9747575
2022-07-29,10177067,35745,284.71,3750277
2022-08-01,14157208,36874,383.93,7238579
2022-08-02,15694339,51184,306.63,7912444
2022-08-03,23085576,66849,345.34,7678257
2022-08-04,8572038,30516,280.9,3142874
2022-08-05,7181956,19378,370.62,2693853
2022-08-10,4153662,14273,291.02,1719212
2022-08-11,2578080,9486,271.78,1127792
2022-08-12,3366225,10080,333.95,1284100
2022-08-16,2782423,13245,210.07,1433042
2022-08-17,3627393,14699,246.78,1700891
2022-08-18,2620574,10835,241.86,1154642
2022-08-19,4158696,19036,218.46,2474878
2022-08-22,17033216,40798,417.5,7318996
2022-08-23,6393220,18480,345.95,3064200
2022-08-24,14963345,44899,333.27,5893659
2022-08-25,7081326,21275,332.85,2627949
2022-08-26,8599736,35993,238.93,3593453
