Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2022-01-11,8011,14,572.21,8011
2022-01-12,1102,5,220.4,1102
2022-01-13,168409,1572,107.13,86841
2022-01-14,11851,110,107.74,11100
2022-01-17,16245,14,1160.36,16245
2022-01-18,18595,16,1162.19,18595
2022-01-19,65380,270,242.15,41683
2022-01-20,12101,24,504.21,12101
2022-01-21,17164,23,746.26,17164
2022-01-24,133971,975,137.41,94407
2022-01-25,4948,24,206.17,4948
2022-01-27,1359,16,84.94,1359
2022-01-28,156325,477,327.73,105171
2022-01-31,18849,13,1449.92,18849
2022-02-01,59451,721,82.46,38837
2022-02-02,27350,601,45.51,17745
2022-02-03,43117,597,72.22,34223
2022-02-04,18337,337,54.41,8555
2022-02-07,11926,140,85.19,8671
2022-02-08,11535,118,97.75,8443
2022-02-09,14233,144,98.84,10045
2022-02-10,16626,161,103.27,12841
2022-02-11,5689,107,53.17,4654
2022-02-14,12865,320,40.2,7832
2022-02-15,27026,364,74.25,17571
2022-02-16,11904,277,42.97,7934
2022-02-17,10814,189,57.22,8309
2022-02-18,6634,45,147.42,6309
2022-02-21,103617,730,141.94,74846
2022-02-22,16605,247,67.23,9909
2022-02-23,16543,229,72.24,10980
2022-02-24,9051,27,335.22,8947
2022-02-25,11805,150,78.7,7640
2022-02-28,27187,56,485.48,25924
2022-03-02,26581,119,223.37,24085
2022-03-03,6071,144,42.16,3786
2022-03-04,3009,77,39.08,1704
2022-03-08,28648,213,134.5,24519
2022-03-09,9200,151,60.93,6419
2022-03-10,3765,68,55.37,1637
2022-03-11,3255,58,56.12,1535
2022-03-14,5272,113,46.65,3276
2022-03-15,34009,125,272.07,30747
2022-03-16,16125,179,90.08,12319
2022-03-17,1463,37,39.54,871
2022-03-21,3621,99,36.58,1473
2022-03-22,3029,115,26.34,1609
2022-03-23,3788,123,30.8,1985
2022-03-24,7510,154,48.77,4740
2022-03-25,4474,54,82.85,2822
2022-03-28,6534,120,54.45,4784
2022-03-29,16932,253,66.92,9349
2022-03-30,5080,149,34.09,2828
2022-03-31,4859,151,32.18,2574
2022-04-01,3496,94,37.19,1424
2022-04-04,14652,152,96.39,9617
2022-04-05,16098,427,37.7,7654
2022-04-06,14044,121,116.07,7391
2022-04-07,54331,774,70.2,37135
2022-04-08,29003,189,153.46,24204
2022-04-11,139258,1126,123.67,85027
2022-04-12,56610,572,98.97,42862
2022-04-13,31022,231,134.29,25665
2022-04-18,30840,505,61.07,20192
2022-04-19,41790,312,133.94,33090
2022-04-20,28110,143,196.57,24671
2022-04-21,20328,104,195.46,20328
2022-04-22,17175,111,154.73,17175
2022-04-25,10021,49,204.51,10021
2022-04-26,35423,68,520.93,35423
