Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-29,7525533,145710,51.65,3520832,
2022-12-30,1383751,32609,42.43,535979,
2023-01-02,626106,18294,34.22,153572,
2023-01-03,457611,17937,25.51,169109,
2023-01-04,186551,6696,27.86,72386,
2023-01-05,99709,5004,19.93,46432,
2023-01-06,167591,4934,33.97,115115,
2023-01-09,145951,6902,21.15,82053,
2023-01-10,569204,8586,66.29,503498,
2023-01-11,167618,8063,20.79,80652,
2023-01-12,157134,8001,19.64,49019,
2023-01-13,86403,4366,19.79,40519,
2023-01-16,112551,4492,25.06,61068,
2023-01-17,49211,3014,16.33,26962,
2023-01-18,72953,4732,15.42,28865,
2023-01-19,450363,5694,79.09,392299,
2023-01-20,169620,4927,34.43,132610,
2023-01-23,103954,5550,18.73,60230,
2023-01-24,672183,6374,105.46,609749,
2023-01-25,70179,5418,12.95,34106,
2023-01-27,241863,22766,10.62,153693,
2023-01-30,117095,12621,9.28,65470,
2023-01-31,120634,10838,11.13,73503,
2023-02-01,163043,12380,13.17,106892,
2023-02-02,62909,4967,12.67,33105,
2023-02-03,230638,18521,12.45,135280,
2023-02-06,63341,5722,11.07,26330,
2023-02-07,67125,5511,12.18,32632,
2023-02-08,45681,4185,10.92,22223,
2023-02-09,128916,8485,15.19,47222,
2023-02-10,48826,2905,16.81,25856,
2023-02-13,113862,9481,12.01,53985,
2023-02-14,69940,5028,13.91,39392,
2023-02-15,49956,4294,11.63,22207,
2023-02-16,125893,10504,11.99,88015,
2023-02-17,73145,5523,13.24,52471,
2023-02-20,136656,17695,7.72,75504,
2023-02-21,107722,10667,10.1,56971,
2023-02-22,160067,12394,12.91,100748,
2023-02-23,78168,7236,10.8,39924,
2023-02-24,35781,3077,11.63,15609,
2023-02-27,59294,4857,12.21,41346,
2023-02-28,213921,6007,35.61,187546,
2023-03-01,112961,9196,12.28,73442,
2023-03-02,108481,6687,16.22,77344,
2023-03-03,54886,4602,11.93,34694,
2023-03-06,171985,13773,12.49,96874,
2023-03-08,95727,6173,15.51,65707,
2023-03-09,79133,5032,15.73,58366,
2023-03-10,35527,3047,11.66,25535,
2023-03-13,142056,6314,22.5,116204,
2023-03-14,126308,13254,9.53,96233,
2023-03-15,52306,3554,14.72,34012,
2023-03-16,88012,7741,11.37,36941,
2023-03-17,87101,5766,15.11,57619,
2023-03-20,65229,6850,9.52,42038,
2023-03-21,173192,10103,17.14,81845,
2023-03-22,52696,4816,10.94,23115,
2023-03-23,228472,7596,30.08,184308,
2023-03-24,80809,5840,13.84,33967,
2023-03-27,123483,9753,12.66,69919,
2023-03-28,132468,10283,12.88,95428,
2023-03-29,215948,11887,18.17,129243,
2023-03-31,138689,9466,14.65,82190,
2023-04-03,184857,13907,13.29,118291,
2023-04-05,116597,16524,7.06,61783,
2023-04-06,74563,9584,7.78,42688,
2023-04-10,46791,3718,12.58,28443,
2023-04-11,78718,5263,14.96,40508,
2023-04-12,252331,9579,26.34,201615,
2023-04-13,104964,8133,12.91,56117,
2023-04-17,57665,3825,15.08,36206
2023-04-18,323326,10147,31.86,255029
2023-04-19,57466,5965,9.63,33073
2023-04-20,62905,4316,14.57,33905
2023-04-21,292698,5362,54.59,249226
2023-04-24,408181,13705,29.78,180725
2023-04-25,149604,7094,21.09,108508
2023-04-26,191192,6731,28.4,122507
2023-04-27,77236,5373,14.37,52055
2023-04-28,58369,2098,27.82,35163
2023-05-02,127941,5275,24.25,77018
2023-05-03,155216,6126,25.34,64158
2023-05-04,315540,12394,25.46,129027
2023-05-05,224122,9139,24.52,73905
2023-05-08,199989,6458,30.97,113134
2023-05-09,59059,3055,19.33,26011
2023-05-10,185379,7465,24.83,71173
2023-05-11,86908,4189,20.75,47948
2023-05-12,966319,22947,42.11,635914
2023-05-15,213764,7039,30.37,154312
2023-05-16,242543,6632,36.57,187636
2023-05-17,192804,10528,18.31,112296
2023-05-18,337437,13054,25.85,153982
2023-05-19,157329,7291,21.58,85327
2023-05-22,81440,4660,17.48,37647
