Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-05-24,1214057,12601,96.35,1214057,
2022-05-25,930238,15786,58.93,930238,
2022-05-26,291351,4817,60.48,291351,
2022-05-27,169418,3408,49.71,169418,
2022-05-30,110384,2548,43.32,110384,
2022-05-31,78387,1746,44.9,78387,
2022-06-01,92273,1395,66.15,92273,
2022-06-02,84624,1512,55.97,84624,
2022-06-03,66938,1414,47.34,66938,
2022-06-06,49605,1011,49.07,49605,
2022-06-07,65436,1358,48.19,49217,
2022-06-08,66120,1299,50.9,56647,
2022-06-09,45241,1182,38.27,36271,
2022-06-10,62832,1079,58.23,55612,
2022-06-13,85437,2966,28.81,56006,
2022-06-14,54090,1654,32.7,39295,
2022-06-15,45436,1075,42.27,36287,
2022-06-16,176148,2464,71.49,151200,
2022-06-17,47505,1560,30.45,23315,
2022-06-20,63801,2146,29.73,46606,
2022-06-21,41605,1942,21.42,31440,
2022-06-22,34112,995,34.28,28393,
2022-06-23,15793,617,25.6,12639,
2022-06-24,23763,1427,16.65,16677,
2022-06-27,39293,1124,34.96,32597,
2022-06-28,465963,8949,52.07,274274,
2022-06-29,276718,4705,58.81,169481,
2022-06-30,40915,1488,27.5,24788,
2022-07-01,79849,1888,42.29,49422,
2022-07-04,44373,1509,29.41,31538,
2022-07-05,90051,1664,54.12,68369,
2022-07-06,60727,1695,35.83,41191,
2022-07-07,56385,1215,46.41,41423,
2022-07-08,54084,1353,39.97,42737,
2022-07-11,55944,861,64.98,35496,
2022-07-12,53872,1113,48.4,48103,
2022-07-13,57670,994,58.02,44853,
2022-07-14,40302,785,51.34,31887,
2022-07-15,66805,1329,50.27,54742,
2022-07-18,128502,2273,56.53,93730,
2022-07-19,169331,3905,43.36,119496,
2022-07-20,132266,4042,32.72,88150,
2022-07-21,41399,1978,20.93,27560,
2022-07-22,118636,3781,31.38,70125,
2022-07-25,108604,3639,29.84,62537,
2022-07-26,30104,1324,22.74,18665,
2022-07-27,75764,5892,12.86,26712,
2022-07-28,114619,4920,23.3,70243,
2022-07-29,141933,6664,21.3,75678,
2022-08-01,74260,3247,22.87,45407,
2022-08-02,297561,8398,35.43,152840,
2022-08-03,88303,3972,22.23,48749,
2022-08-04,144050,3140,45.88,106434,
2022-08-05,60256,1776,33.93,45807,
2022-08-10,181295,6806,26.64,95062,
2022-08-11,98068,3700,26.5,68874,
2022-08-12,147328,3656,40.3,106692,
2022-08-16,48981,1870,26.19,28107,
2022-08-17,43256,1674,25.84,24540,
2022-08-18,57871,3027,19.12,37276,
2022-08-19,98200,4245,23.13,58261,
2022-08-22,144393,3725,38.76,114994,
2022-08-23,248585,5424,45.83,195947,
2022-08-24,278628,4597,60.61,223835,
2022-08-25,74433,3070,24.25,44755,
2022-08-26,60503,2548,23.75,41809,
2022-08-29,73207,3621,20.22,47087,
2022-08-30,106127,3102,34.21,62018,
2022-09-01,135624,2260,60.01,100442,
2022-09-02,162114,1727,93.87,113928,
2022-09-05,139853,2783,50.25,98826,
2022-09-06,148540,1773,83.78,125867,
2022-09-07,604994,8644,69.99,397457,
2022-09-08,709109,11474,61.8,397162,
2022-09-09,676205,12387,54.59,331525,
2022-09-12,638592,12541,50.92,347091,
2022-09-13,249059,6075,41.0,150838,
2022-09-14,478935,11888,40.29,249804,
2022-09-15,248345,5755,43.15,152239,
2022-09-16,167937,3829,43.86,105984,
2022-09-19,129091,3528,36.59,75847,
2022-09-20,367302,8265,44.44,200724,
2022-09-21,146627,4945,29.65,75599,
2022-09-22,144918,4905,29.54,77016,
2022-09-23,167307,5018,33.34,103629,
2022-09-26,222049,3369,65.91,177693,
2022-09-27,96182,3432,28.03,55036,
2022-09-28,167715,3631,46.19,91790,
2022-09-29,69675,2160,32.26,38009,
2022-09-30,71551,2027,35.3,36149,
2022-10-03,45303,2124,21.33,27230,
2022-10-04,70901,1752,40.47,43064,
2022-10-06,322992,9536,33.87,170594,
2022-10-07,320796,9946,32.25,176536,
2022-10-10,223524,4782,46.74,152082,
2022-10-11,250132,3239,77.23,113283,
2022-10-12,251830,6013,41.88,116259,
2022-10-13,300567,11652,25.8,130200,
2022-10-14,178403,5227,34.13,90018,
2022-10-17,94954,3956,24.0,51701,
2022-10-18,130752,3830,34.14,85008,
2022-10-19,316682,11961,26.48,163858,
2022-10-20,245915,9913,24.81,93790,
2022-10-21,165545,8286,19.98,78810,
2022-10-24,82791,2940,28.16,48406,
2022-10-25,76324,4105,18.59,40661,
2022-10-27,201005,6011,33.44,97733,
2022-10-28,109088,4148,26.3,65337,
2022-10-31,65589,2622,25.01,42404,
2022-11-01,73608,2707,27.19,42961,
2022-11-02,68058,3418,19.91,30581,
2022-11-03,76543,2396,31.95,50021,
2022-11-04,160393,3021,53.09,124432,
2022-11-07,99108,3133,31.63,66005,
2022-11-09,143230,2311,61.98,114681,
2022-11-10,211094,2465,85.64,125230,
2022-11-11,91645,3659,25.05,61925,
2022-11-14,122346,2555,47.88,101185,
2022-11-15,122346,2555,47.88,101185,
2022-11-16,92186,2247,41.03,78933,
2022-11-17,365017,4724,77.27,207355,
2022-11-18,64777,1514,42.79,50297,
2022-11-21,103077,1001,102.97,80627,
2022-11-22,35825,700,51.18,31938,
2022-11-23,128634,1783,72.14,110363,
2022-11-24,1331213,12414,107.23,814646,
2022-11-25,379491,5592,67.86,170150,
2022-11-28,171660,3765,45.59,98763,
2022-11-29,151810,3445,44.07,118749,
2022-11-30,154975,4432,34.97,97423,
2022-12-01,1691245,14661,115.36,867012,
2022-12-02,416827,10480,39.77,213182,
2022-12-05,141551,4779,29.62,87467,
2022-12-06,60018,1785,33.62,43638,
2022-12-07,183364,2413,75.99,149569,
2022-12-08,226525,2873,78.85,113895,
2022-12-09,78826,1485,53.08,45825,
2022-12-12,43742,1211,36.12,18164,
2022-12-13,62096,1331,46.65,28216,
2022-12-14,42634,1455,29.3,19413,
2022-12-15,116032,2122,54.68,40991,
2022-12-16,112316,1772,63.38,39434,
2022-12-19,99921,1134,88.11,39795,
2022-12-20,97389,1303,74.74,36002,
2022-12-21,188177,3280,57.37,101450,
2022-12-22,381036,6325,60.24,219831,
2022-12-23,290008,6058,47.87,172652,
2022-12-26,313214,3871,80.91,235635,
2022-12-27,505903,8225,61.51,257612,
2022-12-28,194748,2694,72.29,102245,
2022-12-29,88002,1524,57.74,14347,
2022-12-30,96593,2697,35.81,41212,
2023-01-02,70431,1255,56.12,10442,
2023-01-03,127518,2470,51.63,108946,
2023-01-04,48851,1361,35.89,36022,
2023-01-05,47807,904,52.88,40253,
2023-01-06,35599,1446,24.62,26227,
2023-01-09,90609,1865,48.58,57820,
2023-01-10,14759,885,16.68,8788,
2023-01-11,67395,861,78.28,21135,
2023-01-12,239780,1729,138.68,109497,
2023-01-13,71408,1559,45.8,21773,
2023-01-16,33590,1045,32.14,5756,
2023-01-17,119771,850,140.91,77986,
2023-01-18,38690,724,53.44,7058,
2023-01-19,144336,2035,70.93,81816,
2023-01-20,68033,1365,49.84,42654,
2023-01-23,113514,3485,32.57,61420,
2023-01-24,45416,1304,34.83,11557,
2023-01-25,47480,1010,47.01,17089,
2023-01-27,192489,2097,91.79,90899,
2023-01-30,65844,1059,62.18,28824,
2023-01-31,37804,895,42.24,9366,
2023-02-01,120632,1598,75.49,74889,
2023-02-02,29549,1216,24.3,17420,
2023-02-03,66213,1715,38.61,46127,
2023-02-06,48642,1431,33.99,23451,
2023-02-07,41767,1088,38.39,17240,
2023-02-08,135595,1512,89.68,107110,
2023-02-09,87164,850,102.55,50362,
2023-02-10,113883,2259,50.41,63629,
2023-02-13,240312,2812,85.46,170397,
2023-02-14,86442,1116,77.46,58256,
2023-02-15,61868,1368,45.23,32948,
2023-02-16,107532,1534,70.1,71682,
2023-02-17,99348,1331,74.64,65943,
2023-02-20,102108,1404,72.73,69690,
2023-02-21,204028,2037,100.16,125713,
2023-02-22,113065,1352,83.63,64910,
2023-02-23,68574,1280,53.57,36893,
2023-02-24,102027,1689,60.41,58465,
2023-02-27,109343,1089,100.41,51020,
2023-02-28,68080,1016,67.01,28296,
2023-03-01,180413,1451,124.34,97655,
2023-03-02,41322,1060,38.98,4655,
2023-03-03,63620,1359,46.81,27100,
2023-03-06,44126,1308,33.74,10128,
2023-03-08,34831,1118,31.15,11435,
2023-03-09,86050,1826,47.12,53641,
2023-03-10,38919,1177,33.07,5768,
2023-03-13,40223,899,44.74,12690,
2023-03-14,46741,1297,36.04,15086,
2023-03-15,39457,1048,37.65,17474,
2023-03-16,58272,1627,35.82,35135,
2023-03-17,54432,1036,52.54,23927,
2023-03-20,52985,1012,52.36,23487,
2023-03-21,104666,1312,79.78,72378,
2023-03-22,77368,929,83.28,64258,
2023-03-23,51117,760,67.26,23577,
2023-03-24,90210,1339,67.37,56452,
2023-03-27,157177,1861,84.46,116382,
2023-03-28,40291,923,43.65,24162,
2023-03-29,61739,776,79.56,25488,
2023-03-31,213339,5637,37.85,137006,
2023-04-03,303371,10537,28.79,179576,
2023-04-05,109934,5544,19.83,63063,
2023-04-06,51529,2660,19.37,27861,
2023-04-10,65125,2868,22.71,40171,
2023-04-11,784170,16244,48.27,439450,
2023-04-12,1251297,43740,28.61,358411,
2023-04-13,295553,13119,22.53,123080,
2023-04-17,355200,17473,20.33,134832
2023-04-18,204973,10455,19.61,97753
2023-04-19,146384,9609,15.23,40680
2023-04-20,54945,4328,12.7,28197
2023-04-21,59674,2533,23.56,25803
2023-04-24,50894,4179,12.18,24485
2023-04-25,32630,2723,11.98,14766
2023-04-26,49557,3212,15.43,26620
2023-04-27,39710,3465,11.46,23695
2023-04-28,42486,2428,17.5,28106
2023-05-02,130089,4818,27.0,89945
2023-05-03,73573,2172,33.87,51066
2023-05-04,23987,1365,17.57,10972
2023-05-05,97255,4672,20.82,49704
2023-05-08,41761,1779,23.47,28553
2023-05-09,354841,16712,21.23,144613
2023-05-10,119096,5630,21.15,50888
2023-05-11,102825,5143,19.99,44157
2023-05-12,116039,3819,30.38,46479
2023-05-15,135015,3858,35.0,90337
2023-05-16,42283,3325,12.72,27380
2023-05-17,70518,2533,27.84,40573
2023-05-18,98559,5400,18.25,53184
2023-05-19,71518,3437,20.81,42307
2023-05-22,52072,2023,25.74,31783
