Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-08-04,498,28,17.79,281
2022-08-05,2025,43,47.09,1537
2022-08-10,408,12,34.0,401
2022-08-11,46,15,3.07,33
2022-08-12,80,24,3.33,61
2022-08-16,118,7,16.86,114
2022-08-17,337,29,11.62,66
2022-08-18,12753,82,155.52,6407
2022-08-19,6584,29,227.03,6480
2022-08-22,51,20,2.55,40
2022-08-23,116,4,29.0,99
2022-08-24,50,17,2.94,25
2022-08-25,413,10,41.3,401
2022-08-26,208,9,23.11,203
2022-08-29,5195,28,185.54,5028
2022-08-30,88,21,4.19,1
2022-09-01,161,8,20.12,159
2022-09-02,290,6,48.33,288
2022-09-05,40,7,5.71,37
2022-09-06,9,9,1.0,4
2022-09-07,276,16,17.25,144
2022-09-08,395,20,19.75,183
2022-09-09,356,15,23.73,223
2022-09-12,296,22,13.45,234
2022-09-13,2526,150,16.84,587
2022-09-14,196,10,19.6,15
2022-09-15,740,12,61.67,697
2022-09-16,5166,97,53.26,2645
2022-09-19,3466,15,231.07,3146
2022-09-20,1158,36,32.17,173
2022-09-21,303,6,50.5,101
2022-09-22,773,36,21.47,305
2022-09-23,349,22,15.86,100
2022-09-26,700,24,29.17,584
2022-09-27,8,8,1.0,2
2022-09-28,116,10,11.6,113
2022-09-29,10430,63,165.56,2195
2022-09-30,1508,19,79.37,427
2022-10-03,370,24,15.42,133
2022-10-04,10,8,1.25,2
2022-10-06,327,12,27.25,323
2022-10-07,1008,33,30.55,513
2022-10-10,1866,33,56.55,1285
2022-10-11,1121,27,41.52,600
2022-10-12,129,11,11.73,91
2022-10-13,2652,20,132.6,2644
2022-10-14,4439,27,164.41,1939
2022-10-17,7,7,1.0,0
2022-10-18,413,34,12.15,151
