Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-05-24,14210358,293322,48.45,4636855,
2022-05-25,3810345,95887,39.74,979030,
2022-05-26,913963,41483,22.03,276628,
2022-05-27,1894346,43477,43.57,650411,
2022-05-30,898144,29267,30.69,282408,
2022-05-31,1268888,36214,35.04,467463,
2022-06-01,371604,11141,33.35,131272,
2022-06-02,5643844,137730,40.98,663756,
2022-06-03,1888694,47675,39.62,378048,
2022-06-06,2364548,23939,98.77,1623379,
2022-06-07,1122664,24286,46.23,587467,
2022-06-08,933745,25109,37.19,362262,
2022-06-09,692111,14519,47.67,314613,
2022-06-10,262592,8921,29.44,92243,
2022-06-13,372491,10663,34.93,149515,
2022-06-14,494431,13062,37.85,265565,
2022-06-15,1053969,7584,138.97,879176,
2022-06-16,255921,9761,26.22,115123,
2022-06-17,842273,28980,29.06,507110,
2022-06-20,1917909,71761,26.73,1317667,
2022-06-21,569427,31247,18.22,207296
2022-06-22,279721,11433,24.47,62276
2022-06-23,628786,15620,40.26,424664
2022-06-24,818374,12814,63.87,565217
2022-06-27,315410,11387,27.7,183723
2022-06-28,279123,4672,59.74,184900
2022-06-29,212296,10035,21.16,121269
2022-06-30,510348,22005,23.19,356081
2022-07-01,80202,5285,15.18,32089
2022-07-04,326557,14182,23.03,191727
2022-07-05,269200,10544,25.53,179877
2022-07-06,818454,29496,27.75,456322
2022-07-07,3777107,105265,35.88,1263697
2022-07-08,2776856,77639,35.77,294370
2022-07-11,506731,15755,32.16,75679
2022-07-12,1042265,35091,29.7,198576
2022-07-13,920449,27189,33.85,218214
2022-07-14,511494,20384,25.09,161507
2022-07-15,316950,16251,19.5,96293
2022-07-18,590792,23901,24.72,332798
2022-07-19,1878635,58292,32.23,697184
2022-07-20,2938732,118314,24.84,542434
2022-07-21,2398380,59663,40.2,523323
2022-07-22,894054,29731,30.07,254818
2022-07-25,578397,19021,30.41,216606
2022-07-26,702402,22274,31.53,356330
2022-07-27,994513,30926,32.16,159083
2022-07-28,627543,24886,25.22,155295
2022-07-29,624177,21391,29.18,211869
2022-08-01,368778,19506,18.91,106736
2022-08-02,373759,17757,21.05,129325
2022-08-03,427470,22616,18.9,143812
2022-08-04,1121462,45664,24.56,255331
2022-08-05,1027433,16295,63.05,736395
2022-08-10,1639871,47096,34.82,452455
2022-08-11,1364377,28803,47.37,548088
2022-08-12,747953,18664,40.07,186060
2022-08-16,509944,11722,43.5,184137
2022-08-17,822870,15893,51.78,317684
2022-08-18,690353,24111,28.63,424844
2022-08-19,1253295,22747,55.1,861224
2022-08-22,1062385,23618,44.98,733955
2022-08-23,443299,28744,15.42,253264
2022-08-24,125246,8392,14.92,58481
2022-08-25,204597,14192,14.42,92957
2022-08-26,763064,23624,32.3,243260
2022-08-29,229976,11247,20.45,78346
2022-08-30,1044817,19872,52.58,766686
2022-09-01,259828,6474,40.13,171030
2022-09-02,140170,6856,20.44,58710
2022-09-05,327894,9296,35.27,178069
2022-09-06,405078,12163,33.3,113183
2022-09-07,756210,14424,52.43,456039
2022-09-08,200157,9150,21.88,97968
