Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2022-04-28,3508,328,10.7,2741
2022-04-29,65581,3859,16.99,37799
2022-05-02,12966,1990,6.52,6444
2022-05-04,14732,2256,6.53,8386
2022-05-05,28732,3897,7.37,17330
2022-05-06,22458,3200,7.02,13099
2022-05-09,16103,2814,5.72,10238
2022-05-10,25919,3272,7.92,6226
2022-05-12,23627,3435,6.88,13324
2022-05-13,24073,3162,7.61,13023
2022-05-16,62481,5764,10.84,31162
2022-05-17,25837,3336,7.74,13673
2022-05-18,19570,2345,8.35,13835
2022-05-19,7438,1148,6.48,5117
2022-05-20,10212,1591,6.42,6311
2022-05-23,7866,1582,4.97,5033
2022-05-24,5955,1010,5.9,3562
2022-05-25,11589,1824,6.35,7735
2022-05-26,7949,1227,6.48,5272
2022-05-27,3288,793,4.15,1885
2022-05-30,7781,1326,5.87,4832
2022-05-31,9060,1334,6.79,5143
2022-06-01,6786,1092,6.21,4284
2022-06-02,16262,2033,8.0,10170
2022-06-03,29365,3270,8.98,12508
2022-06-06,14701,2139,6.87,7948
2022-06-07,25210,3113,8.1,16475
2022-06-08,11459,1787,6.41,7079
2022-06-09,6766,1186,5.7,4223
2022-06-10,12863,1636,7.86,9083
2022-06-13,15980,2279,7.01,11312
2022-06-14,4684,801,5.85,2883
2022-06-15,5069,1286,3.94,2504
2022-06-16,11614,2174,5.34,6998
2022-06-17,8911,1440,6.19,6654
2022-06-20,7015,868,8.08,4575
2022-06-21,15751,1417,11.12,11290
2022-06-22,8988,1201,7.48,6088
2022-06-23,3169,680,4.66,1535
2022-06-24,6349,722,8.79,3925
2022-06-27,13596,2058,6.61,6274
2022-06-28,5863,1324,4.43,2396
2022-06-29,2921,614,4.76,1676
2022-06-30,1748,443,3.95,1145
2022-07-01,3339,764,4.37,2080
2022-07-04,5666,904,6.27,3624
2022-07-05,6197,1093,5.67,4365
2022-07-06,3894,530,7.35,2361
2022-07-07,3993,500,7.99,2383
2022-07-08,4379,539,8.12,3159
2022-07-11,3910,643,6.08,2202
2022-07-12,20353,1845,11.03,10774
2022-07-13,6284,823,7.64,4062
2022-07-14,9886,928,10.65,7516
2022-07-15,7799,904,8.63,4807
